"preview_id","source_kind","ds_move_id","animation_reference","ds_animation_path","preview_mp4","preview_gif","render_status","representative_move_id","representative_move_name","usage_count","notes"
"anim_0724","hg-engine-script","724","animations/hg-engine/gen7/724.s","animations/hg-engine/gen7/724.s","docs/approval/previews/mp4/anim_0724.mp4","docs/approval/previews/gif/anim_0724.gif","pending","MOVE_SHOCKING_JAB","Shocking Jab","3","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0729","hg-engine-script","729","animations/hg-engine/gen7/729.s","animations/hg-engine/gen7/729.s","docs/approval/previews/mp4/anim_0729.mp4","docs/approval/previews/gif/anim_0729.gif","pending","MOVE_CUTSIE_SLAP","Cutsie Slap","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0731","hg-engine-script","731","animations/hg-engine/gen7/731.s","animations/hg-engine/gen7/731.s","docs/approval/previews/mp4/anim_0731.mp4","docs/approval/previews/gif/anim_0731.gif","pending","DRAKONVOICE","Drakon Voice","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0732","hg-engine-script","732","animations/hg-engine/gen7/732.s","animations/hg-engine/gen7/732.s","docs/approval/previews/mp4/anim_0732.mp4","docs/approval/previews/gif/anim_0732.gif","pending","MOVE_LIGHTNING_STRIKE","Lightning Strike","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0733","hg-engine-script","733","animations/hg-engine/gen7/733.s","animations/hg-engine/gen7/733.s","docs/approval/previews/mp4/anim_0733.mp4","docs/approval/previews/gif/anim_0733.gif","pending","SIRENSONG","Siren Song","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0734","hg-engine-script","734","animations/hg-engine/gen7/734.s","animations/hg-engine/gen7/734.s","docs/approval/previews/mp4/anim_0734.mp4","docs/approval/previews/gif/anim_0734.gif","pending","HEAVENLYWING","Heavenly Wing","3","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0736","hg-engine-script","736","animations/hg-engine/gen7/736.s","animations/hg-engine/gen7/736.s","docs/approval/previews/mp4/anim_0736.mp4","docs/approval/previews/gif/anim_0736.gif","pending","AHOGAMIENTO","Zambullida","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0738","hg-engine-script","738","animations/hg-engine/gen7/738.s","animations/hg-engine/gen7/738.s","docs/approval/previews/mp4/anim_0738.mp4","docs/approval/previews/gif/anim_0738.gif","pending","INFERNALBLADE","Infernal Blade","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0741","hg-engine-script","741","animations/hg-engine/gen7/741.s","animations/hg-engine/gen7/741.s","docs/approval/previews/mp4/anim_0741.mp4","docs/approval/previews/gif/anim_0741.gif","pending","ENEMA","Enema","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0742","hg-engine-script","742","animations/hg-engine/gen7/742.s","animations/hg-engine/gen7/742.s","docs/approval/previews/mp4/anim_0742.mp4","docs/approval/previews/gif/anim_0742.gif","pending","HOARFROSTMOON","Hoarfrost Moon","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0745","hg-engine-script","745","animations/hg-engine/gen7/745.s","animations/hg-engine/gen7/745.s","docs/approval/previews/mp4/anim_0745.mp4","docs/approval/previews/gif/anim_0745.gif","pending","MOVE_IRON_FANGS","Iron Fangs","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0749","hg-engine-script","749","animations/hg-engine/gen8/749.s","animations/hg-engine/gen8/749.s","docs/approval/previews/mp4/anim_0749.mp4","docs/approval/previews/gif/anim_0749.gif","pending","MOVE_KILOBITE","Kilobite","4","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0752","hg-engine-script","752","animations/hg-engine/gen8/752.s","animations/hg-engine/gen8/752.s","docs/approval/previews/mp4/anim_0752.mp4","docs/approval/previews/gif/anim_0752.gif","pending","MEDUSARAY","Medusa Ray","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0754","hg-engine-script","754","animations/hg-engine/gen8/754.s","animations/hg-engine/gen8/754.s","docs/approval/previews/mp4/anim_0754.mp4","docs/approval/previews/gif/anim_0754.gif","pending","DRACOJET","Draco Jet","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0758","hg-engine-script","758","animations/hg-engine/gen8/758.s","animations/hg-engine/gen8/758.s","docs/approval/previews/mp4/anim_0758.mp4","docs/approval/previews/gif/anim_0758.gif","pending","DELUGE","Deluge","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0760","hg-engine-script","760","animations/hg-engine/gen8/760.s","animations/hg-engine/gen8/760.s","docs/approval/previews/mp4/anim_0760.mp4","docs/approval/previews/gif/anim_0760.gif","pending","FIREBOMB","Fire Bomb","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0761","hg-engine-script","761","animations/hg-engine/gen8/761.s","animations/hg-engine/gen8/761.s","docs/approval/previews/mp4/anim_0761.mp4","docs/approval/previews/gif/anim_0761.gif","pending","PODERCIMEX","Poder Cimex","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0763","hg-engine-script","763","animations/hg-engine/gen8/763.s","animations/hg-engine/gen8/763.s","docs/approval/previews/mp4/anim_0763.mp4","docs/approval/previews/gif/anim_0763.gif","pending","ACHILLESHEEL","Achilles Heel","3","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0764","hg-engine-script","764","animations/hg-engine/gen8/764.s","animations/hg-engine/gen8/764.s","docs/approval/previews/mp4/anim_0764.mp4","docs/approval/previews/gif/anim_0764.gif","pending","LLUVIAPUNOS","Lluvia de Puños","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0765","hg-engine-script","765","animations/hg-engine/gen8/765.s","animations/hg-engine/gen8/765.s","docs/approval/previews/mp4/anim_0765.mp4","docs/approval/previews/gif/anim_0765.gif","pending","ABSORBESENCIA","Absorbesencia","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0769","hg-engine-script","769","animations/hg-engine/gen8/769.s","animations/hg-engine/gen8/769.s","docs/approval/previews/mp4/anim_0769.mp4","docs/approval/previews/gif/anim_0769.gif","pending","MIGRACIÓN","Migración","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0770","hg-engine-script","770","animations/hg-engine/gen8/770.s","animations/hg-engine/gen8/770.s","docs/approval/previews/mp4/anim_0770.mp4","docs/approval/previews/gif/anim_0770.gif","pending","SPARKLECLUSTER","Sparkle Cluster","4","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0772","hg-engine-script","772","animations/hg-engine/gen8/772.s","animations/hg-engine/gen8/772.s","docs/approval/previews/mp4/anim_0772.mp4","docs/approval/previews/gif/anim_0772.gif","pending","TRIGGER","Trigger","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0773","hg-engine-script","773","animations/hg-engine/gen8/773.s","animations/hg-engine/gen8/773.s","docs/approval/previews/mp4/anim_0773.mp4","docs/approval/previews/gif/anim_0773.gif","pending","DESPRENDIMIENTO","Desprendimiento","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0774","hg-engine-script","774","animations/hg-engine/gen8/774.s","animations/hg-engine/gen8/774.s","docs/approval/previews/mp4/anim_0774.mp4","docs/approval/previews/gif/anim_0774.gif","pending","PODEREVOL","Poder Evolutivo","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0775","hg-engine-script","775","animations/hg-engine/gen8/775.s","animations/hg-engine/gen8/775.s","docs/approval/previews/mp4/anim_0775.mp4","docs/approval/previews/gif/anim_0775.gif","pending","TIROTEO","Tiroteo","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0776","hg-engine-script","776","animations/hg-engine/gen8/776.s","animations/hg-engine/gen8/776.s","docs/approval/previews/mp4/anim_0776.mp4","docs/approval/previews/gif/anim_0776.gif","pending","ZARZAS","Zarzas","4","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0777","hg-engine-script","777","animations/hg-engine/gen8/777.s","animations/hg-engine/gen8/777.s","docs/approval/previews/mp4/anim_0777.mp4","docs/approval/previews/gif/anim_0777.gif","pending","IRONBARB","Iron Barb","3","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0778","hg-engine-script","778","animations/hg-engine/gen8/778.s","animations/hg-engine/gen8/778.s","docs/approval/previews/mp4/anim_0778.mp4","docs/approval/previews/gif/anim_0778.gif","pending","JETSTREAM","Jet Stream","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0779","hg-engine-script","779","animations/hg-engine/gen8/779.s","animations/hg-engine/gen8/779.s","docs/approval/previews/mp4/anim_0779.mp4","docs/approval/previews/gif/anim_0779.gif","pending","SHADOWSTEP","Shadow Step","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0781","hg-engine-script","781","animations/hg-engine/gen8/781.s","animations/hg-engine/gen8/781.s","docs/approval/previews/mp4/anim_0781.mp4","docs/approval/previews/gif/anim_0781.gif","pending","DRUMBEAT","Drum Beat","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0783","hg-engine-script","783","animations/hg-engine/gen8/783.s","animations/hg-engine/gen8/783.s","docs/approval/previews/mp4/anim_0783.mp4","docs/approval/previews/gif/anim_0783.gif","pending","SOLARFLARE","Solar Flare","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0784","hg-engine-script","784","animations/hg-engine/gen8/784.s","animations/hg-engine/gen8/784.s","docs/approval/previews/mp4/anim_0784.mp4","docs/approval/previews/gif/anim_0784.gif","pending","MOVE_EXCALIBUR","Excalibur","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0785","hg-engine-script","785","animations/hg-engine/gen8/785.s","animations/hg-engine/gen8/785.s","docs/approval/previews/mp4/anim_0785.mp4","docs/approval/previews/gif/anim_0785.gif","pending","SOVEREIGNEDGE","Sovereign Edge","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0791","hg-engine-script","791","animations/hg-engine/gen8/791.s","animations/hg-engine/gen8/791.s","docs/approval/previews/mp4/anim_0791.mp4","docs/approval/previews/gif/anim_0791.gif","pending","SPICYMAW","Spicy Maw","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0792","hg-engine-script","792","animations/hg-engine/gen8/792.s","animations/hg-engine/gen8/792.s","docs/approval/previews/mp4/anim_0792.mp4","docs/approval/previews/gif/anim_0792.gif","pending","MOVE_CUPID_SHOT","Cupid Shot","5","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0798","hg-engine-script","798","animations/hg-engine/gen8/798.s","animations/hg-engine/gen8/798.s","docs/approval/previews/mp4/anim_0798.mp4","docs/approval/previews/gif/anim_0798.gif","pending","UNLEASHEDPOWER","Unleashed Power","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0799","hg-engine-script","799","animations/hg-engine/gen8/799.s","animations/hg-engine/gen8/799.s","docs/approval/previews/mp4/anim_0799.mp4","docs/approval/previews/gif/anim_0799.gif","pending","MOVE_DEPLETION_BEAM","Depletion Beam","3","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0800","hg-engine-script","800","animations/hg-engine/gen8/800.s","animations/hg-engine/gen8/800.s","docs/approval/previews/mp4/anim_0800.mp4","docs/approval/previews/gif/anim_0800.gif","pending","INSTANTCRUSH","Instant Crush","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0802","hg-engine-script","802","animations/hg-engine/gen8/802.s","animations/hg-engine/gen8/802.s","docs/approval/previews/mp4/anim_0802.mp4","docs/approval/previews/gif/anim_0802.gif","pending","MOVE_PRIMAL_BEAM","Primal Beam","8","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0803","hg-engine-script","803","animations/hg-engine/gen8/803.s","animations/hg-engine/gen8/803.s","docs/approval/previews/mp4/anim_0803.mp4","docs/approval/previews/gif/anim_0803.gif","pending","DIAMONDBREATH","Diamond Breath","5","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0804","hg-engine-script","804","animations/hg-engine/gen8/804.s","animations/hg-engine/gen8/804.s","docs/approval/previews/mp4/anim_0804.mp4","docs/approval/previews/gif/anim_0804.gif","pending","CORRODE","Corrode","4","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0805","hg-engine-script","805","animations/hg-engine/gen8/805.s","animations/hg-engine/gen8/805.s","docs/approval/previews/mp4/anim_0805.mp4","docs/approval/previews/gif/anim_0805.gif","pending","FISSIONBURST","Fission Burst","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0807","hg-engine-script","807","animations/hg-engine/gen8/807.s","animations/hg-engine/gen8/807.s","docs/approval/previews/mp4/anim_0807.mp4","docs/approval/previews/gif/anim_0807.gif","pending","PODERVOLTA","Poder Volta","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0808","hg-engine-script","808","animations/hg-engine/gen8/808.s","animations/hg-engine/gen8/808.s","docs/approval/previews/mp4/anim_0808.mp4","docs/approval/previews/gif/anim_0808.gif","pending","MULTIPULSE","Multipulse","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0810","hg-engine-script","810","animations/hg-engine/gen8/810.s","animations/hg-engine/gen8/810.s","docs/approval/previews/mp4/anim_0810.mp4","docs/approval/previews/gif/anim_0810.gif","pending","PODERIGNIS","Poder Ignis","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0812","hg-engine-script","812","animations/hg-engine/gen8/812.s","animations/hg-engine/gen8/812.s","docs/approval/previews/mp4/anim_0812.mp4","docs/approval/previews/gif/anim_0812.gif","pending","ELBOWDROP","Elbow Drop","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0814","hg-engine-script","814","animations/hg-engine/gen8/814.s","animations/hg-engine/gen8/814.s","docs/approval/previews/mp4/anim_0814.mp4","docs/approval/previews/gif/anim_0814.gif","pending","REBALANCING","Rebalancing","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0816","hg-engine-script","816","animations/hg-engine/gen8/816.s","animations/hg-engine/gen8/816.s","docs/approval/previews/mp4/anim_0816.mp4","docs/approval/previews/gif/anim_0816.gif","pending","MOVE_WHIRLING_STRIKES","Whirling Strikes","3","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0818","hg-engine-script","818","animations/hg-engine/gen8/818.s","animations/hg-engine/gen8/818.s","docs/approval/previews/mp4/anim_0818.mp4","docs/approval/previews/gif/anim_0818.gif","pending","MOVE_SCATTER_BLAST","Scatter Blast","5","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0819","hg-engine-script","819","animations/hg-engine/gen8/819.s","animations/hg-engine/gen8/819.s","docs/approval/previews/mp4/anim_0819.mp4","docs/approval/previews/gif/anim_0819.gif","pending","REGENERATE","Regenerate","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0820","hg-engine-script","820","animations/hg-engine/gen8/820.s","animations/hg-engine/gen8/820.s","docs/approval/previews/mp4/anim_0820.mp4","docs/approval/previews/gif/anim_0820.gif","pending","SUDDENSTRIKE","Sudden Strike","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0821","hg-engine-script","821","animations/hg-engine/gen8/821.s","animations/hg-engine/gen8/821.s","docs/approval/previews/mp4/anim_0821.mp4","docs/approval/previews/gif/anim_0821.gif","pending","MOVE_TORRENT_FIST","Torrent Fist","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0823","hg-engine-script","823","animations/hg-engine/gen8/823.s","animations/hg-engine/gen8/823.s","docs/approval/previews/mp4/anim_0823.mp4","docs/approval/previews/gif/anim_0823.gif","pending","MANADRAIN","Mana Drain","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0824","hg-engine-script","824","animations/hg-engine/gen8/824.s","animations/hg-engine/gen8/824.s","docs/approval/previews/mp4/anim_0824.mp4","docs/approval/previews/gif/anim_0824.gif","pending","PYROKINESIS","Pyrokinesis","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0825","hg-engine-script","825","animations/hg-engine/gen8/825.s","animations/hg-engine/gen8/825.s","docs/approval/previews/mp4/anim_0825.mp4","docs/approval/previews/gif/anim_0825.gif","pending","SWINDLE","Swindle","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0826","hg-engine-script","826","animations/hg-engine/gen8/826.s","animations/hg-engine/gen8/826.s","docs/approval/previews/mp4/anim_0826.mp4","docs/approval/previews/gif/anim_0826.gif","pending","FORYOU","For You","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0828","hg-engine-script","828","animations/hg-engine/gen8/828.s","animations/hg-engine/gen8/828.s","docs/approval/previews/mp4/anim_0828.mp4","docs/approval/previews/gif/anim_0828.gif","pending","OJOSTERRIBLES","Ojos Terribles","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0830","hg-engine-script","830","animations/hg-engine/gen8/830.s","animations/hg-engine/gen8/830.s","docs/approval/previews/mp4/anim_0830.mp4","docs/approval/previews/gif/anim_0830.gif","pending","MOVE_FUMIGATION_BOMB","Fumigation Bomb","4","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0833","hg-engine-script","833","animations/hg-engine/gen8/833.s","animations/hg-engine/gen8/833.s","docs/approval/previews/mp4/anim_0833.mp4","docs/approval/previews/gif/anim_0833.gif","pending","MOVE_JAGGED_FANGS","Jagged Fangs","3","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0835","hg-engine-script","835","animations/hg-engine/gen8/835.s","animations/hg-engine/gen8/835.s","docs/approval/previews/mp4/anim_0835.mp4","docs/approval/previews/gif/anim_0835.gif","pending","KINETICREND","Kinetic Rend","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0836","hg-engine-script","836","animations/hg-engine/gen8/836.s","animations/hg-engine/gen8/836.s","docs/approval/previews/mp4/anim_0836.mp4","docs/approval/previews/gif/anim_0836.gif","pending","IRALLAMEANTE","Ira Llameante","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0837","hg-engine-script","837","animations/hg-engine/gen8/837.s","animations/hg-engine/gen8/837.s","docs/approval/previews/mp4/anim_0837.mp4","docs/approval/previews/gif/anim_0837.gif","pending","MOVE_TSUNAMI_HAMMER","Tsunami Hammer","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0838","hg-engine-script","838","animations/hg-engine/gen8/838.s","animations/hg-engine/gen8/838.s","docs/approval/previews/mp4/anim_0838.mp4","docs/approval/previews/gif/anim_0838.gif","pending","PESTILENCEBURST","Pestilence Burst","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0839","hg-engine-script","839","animations/hg-engine/gen8/839.s","animations/hg-engine/gen8/839.s","docs/approval/previews/mp4/anim_0839.mp4","docs/approval/previews/gif/anim_0839.gif","pending","FROSTKICK","Frost Kick","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0841","hg-engine-script","841","animations/hg-engine/gen8/841.s","animations/hg-engine/gen8/841.s","docs/approval/previews/mp4/anim_0841.mp4","docs/approval/previews/gif/anim_0841.gif","pending","MOVE_SEISMIC_FIST","Seismic Fist","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0842","hg-engine-script","842","animations/hg-engine/gen8/842.s","animations/hg-engine/gen8/842.s","docs/approval/previews/mp4/anim_0842.mp4","docs/approval/previews/gif/anim_0842.gif","pending","MOVE_TOXIC_NEEDLES","Toxic Needles","4","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0843","hg-engine-script","843","animations/hg-engine/gen8/843.s","animations/hg-engine/gen8/843.s","docs/approval/previews/mp4/anim_0843.mp4","docs/approval/previews/gif/anim_0843.gif","pending","NUCLEARWIND","Nuclear Wind","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0844","hg-engine-script","844","animations/hg-engine/gen8/844.s","animations/hg-engine/gen8/844.s","docs/approval/previews/mp4/anim_0844.mp4","docs/approval/previews/gif/anim_0844.gif","pending","SPECTRALSCREAM","Spectral Scream","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0845","hg-engine-script","845","animations/hg-engine/gen8/845.s","animations/hg-engine/gen8/845.s","docs/approval/previews/mp4/anim_0845.mp4","docs/approval/previews/gif/anim_0845.gif","pending","NANOREPAIR","Nanorepair","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0846","hg-engine-script","846","animations/hg-engine/gen8/846.s","animations/hg-engine/gen8/846.s","docs/approval/previews/mp4/anim_0846.mp4","docs/approval/previews/gif/anim_0846.gif","pending","MOVE_BLITZ_ARROW","Blitz Arrow","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0847","hg-engine-script","847","animations/hg-engine/gen8/847.s","animations/hg-engine/gen8/847.s","docs/approval/previews/mp4/anim_0847.mp4","docs/approval/previews/gif/anim_0847.gif","pending","MALDIGNICION","Maldignición","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0848","hg-engine-script","848","animations/hg-engine/gen8/848.s","animations/hg-engine/gen8/848.s","docs/approval/previews/mp4/anim_0848.mp4","docs/approval/previews/gif/anim_0848.gif","pending","OWTHEEDGE","Ow The Edge","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0849","hg-engine-script","849","animations/hg-engine/gen8/849.s","animations/hg-engine/gen8/849.s","docs/approval/previews/mp4/anim_0849.mp4","docs/approval/previews/gif/anim_0849.gif","pending","VINDUNAR","Vindunar","3","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0850","hg-engine-script","850","animations/hg-engine/gen8/850.s","animations/hg-engine/gen8/850.s","docs/approval/previews/mp4/anim_0850.mp4","docs/approval/previews/gif/anim_0850.gif","pending","MOVE_PLASMA_PULSE","Plasma Pulse","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0851","hg-engine-script","851","animations/hg-engine/gen8/851.s","animations/hg-engine/gen8/851.s","docs/approval/previews/mp4/anim_0851.mp4","docs/approval/previews/gif/anim_0851.gif","pending","DESERTWHIRL","Desert Whirl","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0854","hg-engine-script","854","animations/hg-engine/gen9/854.s","animations/hg-engine/gen9/854.s","docs/approval/previews/mp4/anim_0854.mp4","docs/approval/previews/gif/anim_0854.gif","pending","GENEBLASTER","Gene Blaster","6","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0855","hg-engine-script","855","animations/hg-engine/gen9/855.s","animations/hg-engine/gen9/855.s","docs/approval/previews/mp4/anim_0855.mp4","docs/approval/previews/gif/anim_0855.gif","pending","MOVE_TANGLING_HUSK","Tangling Husk","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0857","hg-engine-script","857","animations/hg-engine/gen9/857.s","animations/hg-engine/gen9/857.s","docs/approval/previews/mp4/anim_0857.mp4","docs/approval/previews/gif/anim_0857.gif","pending","SPOOKOUT","Spook Out","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0858","hg-engine-script","858","animations/hg-engine/gen9/858.s","animations/hg-engine/gen9/858.s","docs/approval/previews/mp4/anim_0858.mp4","docs/approval/previews/gif/anim_0858.gif","pending","PSYCRUSH","Psycrush","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0860","hg-engine-script","860","animations/hg-engine/gen9/860.s","animations/hg-engine/gen9/860.s","docs/approval/previews/mp4/anim_0860.mp4","docs/approval/previews/gif/anim_0860.gif","pending","ATOMICPUNCH","Atomic Punch","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0862","hg-engine-script","862","animations/hg-engine/gen9/862.s","animations/hg-engine/gen9/862.s","docs/approval/previews/mp4/anim_0862.mp4","docs/approval/previews/gif/anim_0862.gif","pending","QUICKSILVERSPEAR","Quicksilver Spear","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0863","hg-engine-script","863","animations/hg-engine/gen9/863.s","animations/hg-engine/gen9/863.s","docs/approval/previews/mp4/anim_0863.mp4","docs/approval/previews/gif/anim_0863.gif","pending","HEARTBEAT","Heart Beat","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0864","hg-engine-script","864","animations/hg-engine/gen9/864.s","animations/hg-engine/gen9/864.s","docs/approval/previews/mp4/anim_0864.mp4","docs/approval/previews/gif/anim_0864.gif","pending","BLOBBYBOP","Blobby Bop","3","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0868","hg-engine-script","868","animations/hg-engine/gen9/868.s","animations/hg-engine/gen9/868.s","docs/approval/previews/mp4/anim_0868.mp4","docs/approval/previews/gif/anim_0868.gif","pending","MORDISCOCARDUMEN","Mor. Cardúmen","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0869","hg-engine-script","869","animations/hg-engine/gen9/869.s","animations/hg-engine/gen9/869.s","docs/approval/previews/mp4/anim_0869.mp4","docs/approval/previews/gif/anim_0869.gif","pending","CODEPOWER","Code:Power","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0874","hg-engine-script","874","animations/hg-engine/gen9/874.s","animations/hg-engine/gen9/874.s","docs/approval/previews/mp4/anim_0874.mp4","docs/approval/previews/gif/anim_0874.gif","pending","FEVERPITCH","Fever Pitch","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0875","hg-engine-script","875","animations/hg-engine/gen9/875.s","animations/hg-engine/gen9/875.s","docs/approval/previews/mp4/anim_0875.mp4","docs/approval/previews/gif/anim_0875.gif","pending","MOVE_AQUA_FANG","Aqua Fang","3","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0876","hg-engine-script","876","animations/hg-engine/gen9/876.s","animations/hg-engine/gen9/876.s","docs/approval/previews/mp4/anim_0876.mp4","docs/approval/previews/gif/anim_0876.gif","pending","AUDIOBREAK","Audio Break","3","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0877","hg-engine-script","877","animations/hg-engine/gen9/877.s","animations/hg-engine/gen9/877.s","docs/approval/previews/mp4/anim_0877.mp4","docs/approval/previews/gif/anim_0877.gif","pending","MERCURIANTRAP","Mercurian Trap","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0879","hg-engine-script","879","animations/hg-engine/gen9/879.s","animations/hg-engine/gen9/879.s","docs/approval/previews/mp4/anim_0879.mp4","docs/approval/previews/gif/anim_0879.gif","pending","MOVE_SUPERHOT_FLAME","Boiling Flame","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0880","hg-engine-script","880","animations/hg-engine/gen9/880.s","animations/hg-engine/gen9/880.s","docs/approval/previews/mp4/anim_0880.mp4","docs/approval/previews/gif/anim_0880.gif","pending","HALFLIFE","Half-life","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0881","hg-engine-script","881","animations/hg-engine/gen9/881.s","animations/hg-engine/gen9/881.s","docs/approval/previews/mp4/anim_0881.mp4","docs/approval/previews/gif/anim_0881.gif","pending","ANATTACK","An Attack","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0884","hg-engine-script","884","animations/hg-engine/gen9/884.s","animations/hg-engine/gen9/884.s","docs/approval/previews/mp4/anim_0884.mp4","docs/approval/previews/gif/anim_0884.gif","pending","BITINGCOLD","Biting Cold","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0886","hg-engine-script","886","animations/hg-engine/gen9/886.s","animations/hg-engine/gen9/886.s","docs/approval/previews/mp4/anim_0886.mp4","docs/approval/previews/gif/anim_0886.gif","pending","ENFRIAR","Enfriar","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
