move_id,move_constant,generation,effect_id,effect_constant,effect_script,upstream_flag_unimplemented,source_commit
740,MOVE_BADDY_BAD,Gen 7,312,MOVE_EFFECT_SET_REFLECT_HIT,mechanics/hg-engine/effects/effect_script_0312_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
741,MOVE_SAPPY_SEED,Gen 7,310,MOVE_EFFECT_LEECH_SEED_HIT,mechanics/hg-engine/effects/effect_script_0310_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
742,MOVE_FREEZY_FROST,Gen 7,313,MOVE_EFFECT_RESET_STAT_CHANGES_HIT,mechanics/hg-engine/effects/effect_script_0313_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
743,MOVE_SPARKLY_SWIRL,Gen 7,314,MOVE_EFFECT_CURE_PARTY_STATUS_HIT,mechanics/hg-engine/effects/effect_script_0314_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
744,MOVE_VEEVEE_VOLLEY,Gen 7,121,MOVE_EFFECT_POWER_BASED_ON_FRIENDSHIP,mechanics/hg-engine/effects/effect_script_0121_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
745,MOVE_DOUBLE_IRON_BASH,Gen 7,296,MOVE_EFFECT_HIT_TWICE_AND_FLINCH,mechanics/hg-engine/effects/effect_script_0296_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
746,MOVE_MAX_GUARD,Gen 8,111,MOVE_EFFECT_PROTECT,mechanics/hg-engine/effects/effect_script_0111_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
747,MOVE_DYNAMAX_CANNON,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
748,MOVE_SNIPE_SHOT,Gen 8,43,MOVE_EFFECT_HIGH_CRITICAL,mechanics/hg-engine/effects/effect_script_0043_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
749,MOVE_JAW_LOCK,Gen 8,352,MOVE_EFFECT_PREVENT_ESCAPE_BOTH_HIT,mechanics/hg-engine/effects/effect_script_0352_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
750,MOVE_STUFF_CHEEKS,Gen 8,397,MOVE_EFFECT_STUFF_CHEEKS,mechanics/hg-engine/effects/effect_script_0397_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
751,MOVE_NO_RETREAT,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
752,MOVE_TAR_SHOT,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
753,MOVE_MAGIC_POWDER,Gen 8,376,MOVE_EFFECT_CHANGE_TO_PSYCHIC_TYPE,mechanics/hg-engine/effects/effect_script_0376_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
754,MOVE_DRAGON_DARTS,Gen 8,44,MOVE_EFFECT_HIT_TWICE,mechanics/hg-engine/effects/effect_script_0044_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
755,MOVE_TEATIME,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
756,MOVE_OCTOLOCK,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
757,MOVE_BOLT_BEAK,Gen 8,382,MOVE_EFFECT_DOUBLE_POWER_IF_FASTER,mechanics/hg-engine/effects/effect_script_0382_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
758,MOVE_FISHIOUS_REND,Gen 8,382,MOVE_EFFECT_DOUBLE_POWER_IF_FASTER,mechanics/hg-engine/effects/effect_script_0382_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
759,MOVE_COURT_CHANGE,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
760,MOVE_MAX_FLARE,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
761,MOVE_MAX_FLUTTERBY,Gen 8,71,MOVE_EFFECT_LOWER_SP_ATK_HIT,mechanics/hg-engine/effects/effect_script_0071_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
762,MOVE_MAX_LIGHTNING,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
763,MOVE_MAX_STRIKE,Gen 8,70,MOVE_EFFECT_LOWER_SPEED_HIT,mechanics/hg-engine/effects/effect_script_0070_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
764,MOVE_MAX_KNUCKLE,Gen 8,139,MOVE_EFFECT_RAISE_ATTACK_HIT,mechanics/hg-engine/effects/effect_script_0139_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
765,MOVE_MAX_PHANTASM,Gen 8,69,MOVE_EFFECT_LOWER_DEFENSE_HIT,mechanics/hg-engine/effects/effect_script_0069_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
766,MOVE_MAX_HAILSTORM,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
767,MOVE_MAX_OOZE,Gen 8,276,MOVE_EFFECT_RAISE_SP_ATK_HIT,mechanics/hg-engine/effects/effect_script_0276_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
768,MOVE_MAX_GEYSER,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
769,MOVE_MAX_AIRSTREAM,Gen 8,285,MOVE_EFFECT_RAISE_SPEED_HIT,mechanics/hg-engine/effects/effect_script_0285_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
770,MOVE_MAX_STARFALL,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
771,MOVE_MAX_WYRMWIND,Gen 8,68,MOVE_EFFECT_LOWER_ATTACK_HIT,mechanics/hg-engine/effects/effect_script_0068_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
772,MOVE_MAX_MINDSTORM,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
773,MOVE_MAX_ROCKFALL,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
774,MOVE_MAX_QUAKE,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
775,MOVE_MAX_DARKNESS,Gen 8,72,MOVE_EFFECT_LOWER_SP_DEF_HIT,mechanics/hg-engine/effects/effect_script_0072_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
776,MOVE_MAX_OVERGROWTH,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
777,MOVE_MAX_STEELSPIKE,Gen 8,138,MOVE_EFFECT_RAISE_DEF_HIT,mechanics/hg-engine/effects/effect_script_0138_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
778,MOVE_CLANGOROUS_SOUL,Gen 8,346,MOVE_EFFECT_RAISE_ALL_STATS_LOSE_THIRD_MAX_HP,mechanics/hg-engine/effects/effect_script_0346_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
779,MOVE_BODY_PRESS,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
780,MOVE_DECORATE,Gen 8,386,MOVE_EFFECT_DECORATE,mechanics/hg-engine/effects/effect_script_0386_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
781,MOVE_DRUM_BEATING,Gen 8,70,MOVE_EFFECT_LOWER_SPEED_HIT,mechanics/hg-engine/effects/effect_script_0070_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
782,MOVE_SNAP_TRAP,Gen 8,42,MOVE_EFFECT_BIND_HIT,mechanics/hg-engine/effects/effect_script_0042_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
783,MOVE_PYRO_BALL,Gen 8,4,MOVE_EFFECT_BURN_HIT,mechanics/hg-engine/effects/effect_script_0004_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
784,MOVE_BEHEMOTH_BLADE,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
785,MOVE_BEHEMOTH_BASH,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
786,MOVE_AURA_WHEEL,Gen 8,285,MOVE_EFFECT_RAISE_SPEED_HIT,mechanics/hg-engine/effects/effect_script_0285_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
787,MOVE_BREAKING_SWIPE,Gen 8,68,MOVE_EFFECT_LOWER_ATTACK_HIT,mechanics/hg-engine/effects/effect_script_0068_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
788,MOVE_BRANCH_POKE,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
789,MOVE_OVERDRIVE,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
790,MOVE_APPLE_ACID,Gen 8,72,MOVE_EFFECT_LOWER_SP_DEF_HIT,mechanics/hg-engine/effects/effect_script_0072_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
791,MOVE_GRAV_APPLE,Gen 8,69,MOVE_EFFECT_LOWER_DEFENSE_HIT,mechanics/hg-engine/effects/effect_script_0069_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
792,MOVE_SPIRIT_BREAK,Gen 8,71,MOVE_EFFECT_LOWER_SP_ATK_HIT,mechanics/hg-engine/effects/effect_script_0071_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
793,MOVE_STRANGE_STEAM,Gen 8,76,MOVE_EFFECT_CONFUSE_HIT,mechanics/hg-engine/effects/effect_script_0076_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
794,MOVE_LIFE_DEW,Gen 8,383,MOVE_EFFECT_LIFE_DEW,mechanics/hg-engine/effects/effect_script_0383_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
795,MOVE_OBSTRUCT,Gen 8,111,MOVE_EFFECT_PROTECT,mechanics/hg-engine/effects/effect_script_0111_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
796,MOVE_FALSE_SURRENDER,Gen 8,17,MOVE_EFFECT_BYPASS_ACCURACY,mechanics/hg-engine/effects/effect_script_0017_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
797,MOVE_METEOR_ASSAULT,Gen 8,80,MOVE_EFFECT_RECHARGE_AFTER,mechanics/hg-engine/effects/effect_script_0080_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
798,MOVE_ETERNABEAM,Gen 8,80,MOVE_EFFECT_RECHARGE_AFTER,mechanics/hg-engine/effects/effect_script_0080_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
799,MOVE_STEEL_BEAM,Gen 8,408,MOVE_EFFECT_STEEL_BEAM,mechanics/hg-engine/effects/effect_script_0408_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
800,MOVE_EXPANDING_FORCE,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
801,MOVE_STEEL_ROLLER,Gen 8,387,MOVE_EFFECT_END_TERRAIN,mechanics/hg-engine/effects/effect_script_0387_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
802,MOVE_SCALE_SHOT,Gen 8,29,MOVE_EFFECT_MULTI_HIT,mechanics/hg-engine/effects/effect_script_0029_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
803,MOVE_METEOR_BEAM,Gen 8,324,MOVE_EFFECT_CHARGE_TURN_SP_ATK_UP,mechanics/hg-engine/effects/effect_script_0324_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
804,MOVE_SHELL_SIDE_ARM,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
805,MOVE_MISTY_EXPLOSION,Gen 8,7,MOVE_EFFECT_HALVE_DEFENSE,mechanics/hg-engine/effects/effect_script_0007_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
806,MOVE_GRASSY_GLIDE,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
807,MOVE_RISING_VOLTAGE,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
808,MOVE_TERRAIN_PULSE,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
809,MOVE_SKITTER_SMACK,Gen 8,71,MOVE_EFFECT_LOWER_SP_ATK_HIT,mechanics/hg-engine/effects/effect_script_0071_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
810,MOVE_BURNING_JEALOUSY,Gen 8,4,MOVE_EFFECT_BURN_HIT,mechanics/hg-engine/effects/effect_script_0004_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
811,MOVE_LASH_OUT,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
812,MOVE_POLTERGEIST,Gen 8,345,MOVE_EFFECT_POLTERGEIST,mechanics/hg-engine/effects/effect_script_0345_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
813,MOVE_CORROSIVE_GAS,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
814,MOVE_COACHING,Gen 8,381,MOVE_EFFECT_COACHING,mechanics/hg-engine/effects/effect_script_0381_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
815,MOVE_FLIP_TURN,Gen 8,228,MOVE_EFFECT_SWITCH_HIT,mechanics/hg-engine/effects/effect_script_0228_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
816,MOVE_TRIPLE_AXEL,Gen 8,298,MOVE_EFFECT_HIT_THREE_TIMES_INCREMENT_BASE_POWER_20,mechanics/hg-engine/effects/effect_script_0298_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
817,MOVE_DUAL_WINGBEAT,Gen 8,44,MOVE_EFFECT_HIT_TWICE,mechanics/hg-engine/effects/effect_script_0044_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
818,MOVE_SCORCHING_SANDS,Gen 8,4,MOVE_EFFECT_BURN_HIT,mechanics/hg-engine/effects/effect_script_0004_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
819,MOVE_JUNGLE_HEALING,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
820,MOVE_WICKED_BLOW,Gen 8,282,MOVE_EFFECT_ALWAYS_CRITICAL,mechanics/hg-engine/effects/effect_script_0282_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
821,MOVE_SURGING_STRIKES,Gen 8,366,MOVE_EFFECT_HIT_THREE_TIMES_ALWAYS_CRITICAL,mechanics/hg-engine/effects/effect_script_0366_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
822,MOVE_THUNDER_CAGE,Gen 8,42,MOVE_EFFECT_BIND_HIT,mechanics/hg-engine/effects/effect_script_0042_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
823,MOVE_DRAGON_ENERGY,Gen 8,190,MOVE_EFFECT_DECREASE_POWER_WITH_LESS_USER_HP,mechanics/hg-engine/effects/effect_script_0190_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
824,MOVE_FREEZING_GLARE,Gen 8,5,MOVE_EFFECT_FREEZE_HIT,mechanics/hg-engine/effects/effect_script_0005_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
825,MOVE_FIERY_WRATH,Gen 8,31,MOVE_EFFECT_FLINCH_HIT,mechanics/hg-engine/effects/effect_script_0031_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
826,MOVE_THUNDEROUS_KICK,Gen 8,69,MOVE_EFFECT_LOWER_DEFENSE_HIT,mechanics/hg-engine/effects/effect_script_0069_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
827,MOVE_GLACIAL_LANCE,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
828,MOVE_ASTRAL_BARRAGE,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
829,MOVE_EERIE_SPELL,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
830,MOVE_DIRE_CLAW,Gen 8,350,MOVE_EFFECT_SLEEP_POISON_PARALYZE_HIT,mechanics/hg-engine/effects/effect_script_0350_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
831,MOVE_PSYSHIELD_BASH,Gen 8,138,MOVE_EFFECT_RAISE_DEF_HIT,mechanics/hg-engine/effects/effect_script_0138_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
832,MOVE_POWER_SHIFT,Gen 8,238,MOVE_EFFECT_SWAP_ATK_DEF,mechanics/hg-engine/effects/effect_script_0238_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
833,MOVE_STONE_AXE,Gen 8,353,MOVE_EFFECT_STEALTH_ROCK_HIT,mechanics/hg-engine/effects/effect_script_0353_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
834,MOVE_SPRINGTIDE_STORM,Gen 8,68,MOVE_EFFECT_LOWER_ATTACK_HIT,mechanics/hg-engine/effects/effect_script_0068_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
835,MOVE_MYSTICAL_POWER,Gen 8,276,MOVE_EFFECT_RAISE_SP_ATK_HIT,mechanics/hg-engine/effects/effect_script_0276_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
836,MOVE_RAGING_FURY,Gen 8,27,MOVE_EFFECT_CONTINUE_AND_CONFUSE_SELF,mechanics/hg-engine/effects/effect_script_0027_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
837,MOVE_WAVE_CRASH,Gen 8,198,MOVE_EFFECT_RECOIL_THIRD,mechanics/hg-engine/effects/effect_script_0198_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
838,MOVE_CHLOROBLAST,Gen 8,403,MOVE_EFFECT_RECOIL_HALF_MAX_HP,mechanics/hg-engine/effects/effect_script_0403_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
839,MOVE_MOUNTAIN_GALE,Gen 8,31,MOVE_EFFECT_FLINCH_HIT,mechanics/hg-engine/effects/effect_script_0031_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
840,MOVE_VICTORY_DANCE,Gen 8,344,MOVE_EFFECT_ATK_DEF_SPEED_UP,mechanics/hg-engine/effects/effect_script_0344_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
841,MOVE_HEADLONG_RUSH,Gen 8,229,MOVE_EFFECT_USER_DEF_SP_DEF_DOWN_HIT,mechanics/hg-engine/effects/effect_script_0229_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
842,MOVE_BARB_BARRAGE,Gen 8,322,MOVE_EFFECT_POISON_HIT_DOUBLE_POWER_ON_POISONED,mechanics/hg-engine/effects/effect_script_0322_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
843,MOVE_ESPER_WING,Gen 8,368,MOVE_EFFECT_HIGH_CRITICAL_RAISE_SPEED_HIT,mechanics/hg-engine/effects/effect_script_0368_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
844,MOVE_BITTER_MALICE,Gen 8,68,MOVE_EFFECT_LOWER_ATTACK_HIT,mechanics/hg-engine/effects/effect_script_0068_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
845,MOVE_SHELTER,Gen 8,51,MOVE_EFFECT_DEF_UP_2,mechanics/hg-engine/effects/effect_script_0051_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
846,MOVE_TRIPLE_ARROWS,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
847,MOVE_INFERNAL_PARADE,Gen 8,321,MOVE_EFFECT_BURN_HIT_DOUBLE_POWER_ON_STATUS,mechanics/hg-engine/effects/effect_script_0321_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
848,MOVE_CEASELESS_EDGE,Gen 8,354,MOVE_EFFECT_SET_SPIKES_HIT,mechanics/hg-engine/effects/effect_script_0354_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
849,MOVE_BLEAKWIND_STORM,Gen 8,356,MOVE_EFFECT_BLEAKWIND_STORM,mechanics/hg-engine/effects/effect_script_0356_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
850,MOVE_WILDBOLT_STORM,Gen 8,357,MOVE_EFFECT_WILDBOLT_STORM,mechanics/hg-engine/effects/effect_script_0357_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
851,MOVE_SANDSEAR_STORM,Gen 8,358,MOVE_EFFECT_SANDSEAR_STORM,mechanics/hg-engine/effects/effect_script_0358_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
852,MOVE_LUNAR_BLESSING,Gen 8,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
853,MOVE_TAKE_HEART,Gen 8,367,MOVE_EFFECT_TAKE_HEART,mechanics/hg-engine/effects/effect_script_0367_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
854,MOVE_TERA_BLAST,Gen 9,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
855,MOVE_SILK_TRAP,Gen 9,111,MOVE_EFFECT_PROTECT,mechanics/hg-engine/effects/effect_script_0111_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
856,MOVE_AXE_KICK,Gen 9,293,MOVE_EFFECT_CONFUSE_HIT_CRASH_ON_MISS,mechanics/hg-engine/effects/effect_script_0293_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
857,MOVE_LAST_RESPECTS,Gen 9,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
858,MOVE_LUMINA_CRASH,Gen 9,271,MOVE_EFFECT_LOWER_SP_DEF_2_HIT,mechanics/hg-engine/effects/effect_script_0271_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
859,MOVE_ORDER_UP,Gen 9,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
860,MOVE_JET_PUNCH,Gen 9,103,MOVE_EFFECT_PRIORITY_1,mechanics/hg-engine/effects/effect_script_0103_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
861,MOVE_SPICY_EXTRACT,Gen 9,302,MOVE_EFFECT_SPICY_EXTRACT,mechanics/hg-engine/effects/effect_script_0302_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
862,MOVE_SPIN_OUT,Gen 9,355,MOVE_EFFECT_USER_SPEED_DOWN_2_HIT,mechanics/hg-engine/effects/effect_script_0355_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
863,MOVE_POPULATION_BOMB,Gen 9,297,MOVE_EFFECT_UP_TO_10_HITS,mechanics/hg-engine/effects/effect_script_0297_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
864,MOVE_ICE_SPINNER,Gen 9,387,MOVE_EFFECT_END_TERRAIN,mechanics/hg-engine/effects/effect_script_0387_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
865,MOVE_GLAIVE_RUSH,Gen 9,400,MOVE_EFFECT_GLAIVE_RUSH,mechanics/hg-engine/effects/effect_script_0400_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
866,MOVE_REVIVAL_BLESSING,Gen 9,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
867,MOVE_SALT_CURE,Gen 9,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
868,MOVE_TRIPLE_DIVE,Gen 9,299,MOVE_EFFECT_HIT_THREE_TIMES,mechanics/hg-engine/effects/effect_script_0299_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
869,MOVE_MORTAL_SPIN,Gen 9,369,MOVE_EFFECT_MORTAL_SPIN,mechanics/hg-engine/effects/effect_script_0369_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
870,MOVE_DOODLE,Gen 9,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
871,MOVE_FILLET_AWAY,Gen 9,303,MOVE_EFFECT_ATK_SP_ATK_SPEED_UP_2_LOSE_HALF_MAX_HP,mechanics/hg-engine/effects/effect_script_0303_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
872,MOVE_KOWTOW_CLEAVE,Gen 9,17,MOVE_EFFECT_BYPASS_ACCURACY,mechanics/hg-engine/effects/effect_script_0017_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
873,MOVE_FLOWER_TRICK,Gen 9,282,MOVE_EFFECT_ALWAYS_CRITICAL,mechanics/hg-engine/effects/effect_script_0282_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
