"move_id","move_name","type","category","ds_animation_class","ds_animation_path","ds_move_id","port_action","notes"
"ACHILLESHEEL","Achilles Heel","Normal","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen5/546.s","546","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_HEAD_CHARGE (546) because of Normal physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"ANCIENTROAR","Ancient Roar","Rock","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/589.s","589","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_BOOMBURST (589) because of sound-based attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"CORRODE","Corrode","Poison","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/922.s","922","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_MALIGNANT_CHAIN (922) because of Poison special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"CRYSTALRUSH","Crystal Rush","Crystal","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/663.s","663","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_FIRST_IMPRESSION (663) because of priority/fast-strike effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"DARKMATTER","Dark Matter","Dark","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/825.s","825","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_FIERY_WRATH (825) because of Dark special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"DRACOJET","Draco Jet","Dragon","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/663.s","663","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_FIRST_IMPRESSION (663) because of priority/fast-strike effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"DRAGONIFY","Dragonify","Dragon","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/916.s","916","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_DRAGON_CHEER (916) because of Dragon status visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"DRAKONVOICE","Drakon Voice","Dragon","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/589.s","589","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_BOOMBURST (589) because of sound-based attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"JETSTREAM","Jet Stream","Dragon","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/916.s","916","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_DRAGON_CHEER (916) because of Dragon status visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"LIVEWIRE","Livewire","Electric","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/567.s","567","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_STICKY_WEB (567) because of entry-hazard effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"LUNARCANNON","Lunar Cannon","Dark","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/872.s","872","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_KOWTOW_CLEAVE (872) because of blade/slash attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"MEDUSARAY","Medusa Ray","Rock","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen5/472.s","472","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_WIDE_GUARD (472) because of Rock status visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"MORPH","Morph","Normal","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen5/529.s","529","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_WORK_UP (529) because of Normal status visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"NANOREPAIR","Nanorepair","Steel","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/794.s","794","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_LIFE_DEW (794) because of healing/restoration effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"NEWMOON","New Moon","Dark","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/578.s","578","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_PARTING_SHOT (578) because of Dark status visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"PERMAFROST","Permafrost","Ice","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/567.s","567","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_STICKY_WEB (567) because of entry-hazard effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"RETROGRADE","Retrograde","Normal","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen5/529.s","529","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_WORK_UP (529) because of Normal status visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"SPIRITAWAY","Spirit Away","Fairy","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/792.s","792","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SPIRIT_BREAK (792) because of Fairy physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"STEALTHCOAL","Stealth Coal","Fire","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/567.s","567","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_STICKY_WEB (567) because of entry-hazard effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"WILDFIRE","Wildfire","Fire","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/911.s","911","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_BURNING_BULWARK (911) because of Fire status visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"WORMHOLE","Wormhole","Psychic","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/663.s","663","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_FIRST_IMPRESSION (663) because of priority/fast-strike effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"ZOMBIESTRIKE","Zombie Strike","Ghost","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/892.s","892","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_RAGE_FIST (892) because of Ghost physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"SLEAZYSPORES","Sleazy Spores","Grass","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/599.s","599","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SPIKY_SHIELD (599) because of protection/barrier effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"SLIMEGULP","Slime Gulp","Poison","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/804.s","804","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SHELL_SIDE_ARM (804) because of Poison physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"FRUITPUNCH","Fruit Punch","Fairy","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/826.s","826","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_THUNDEROUS_KICK (826) because of close-range strike. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"DRAGONFIST","Dragon Fist","Dragon","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/826.s","826","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_THUNDEROUS_KICK (826) because of close-range strike. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"LICKCLEAN","Lick Clean","Water","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/837.s","837","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_WAVE_CRASH (837) because of Water physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"SPEEDWEED","Speed Weed","Grass","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/663.s","663","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_FIRST_IMPRESSION (663) because of priority/fast-strike effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"OVERBITE","Overbite","Dark","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/872.s","872","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_KOWTOW_CLEAVE (872) because of Dark physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"1000FOLDS","1000 Folds","Steel","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/896.s","896","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_GIGATON_HAMMER (896) because of Steel physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"WARHEAD","Warhead","Steel","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/877.s","877","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_MAKE_IT_RAIN (877) because of Steel special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"WEIRDFLEX","Weird Flex","Fighting","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/599.s","599","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SPIKY_SHIELD (599) because of protection/barrier effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"HULKUP","Hulk Up","Fighting","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/599.s","599","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SPIKY_SHIELD (599) because of protection/barrier effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"FOCUSMUNCH","Focus Munch","Fighting","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/599.s","599","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SPIKY_SHIELD (599) because of protection/barrier effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"MOP","Mop","Fairy","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/599.s","599","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SPIKY_SHIELD (599) because of protection/barrier effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"QUICKSAND","Quick Sand","Ground","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/663.s","663","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_FIRST_IMPRESSION (663) because of priority/fast-strike effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"THINKFAST","Think Fast","Psychic","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/663.s","663","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_FIRST_IMPRESSION (663) because of priority/fast-strike effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"BOLTBEAM","Boltbeam","Electric","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen5/549.s","549","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_TECHNO_BLAST (549) because of beam/projectile attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"CHECKEM","Check 'Em","Psychic","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/858.s","858","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_LUMINA_CRASH (858) because of Psychic special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"PIXIEPUMMEL","Pixie Pummel","Fairy","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/792.s","792","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SPIRIT_BREAK (792) because of Fairy physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"GAYAGENDA","Gay Agenda","Fairy","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/599.s","599","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SPIKY_SHIELD (599) because of protection/barrier effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"SPOOPERPOWER","Spooperpower","Ghost","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/828.s","828","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_ASTRAL_BARRAGE (828) because of Ghost special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"GREATRAGE","Great Rage","Grass","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/589.s","589","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_BOOMBURST (589) because of sound-based attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"WOWWIENER","Wow Wiener","Fire","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/893.s","893","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_ARMOR_CANNON (893) because of Fire special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"PLUNDER","Plunder","Water","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/837.s","837","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_WAVE_CRASH (837) because of Water physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"BLOBBYBOP","Blobby Bop","Ice","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/816.s","816","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_TRIPLE_AXEL (816) because of Ice physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"BANHAMMER","Ban Hammer","Normal","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen5/546.s","546","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_HEAD_CHARGE (546) because of Normal physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"HOMERUNBAT","Homerun Bat","Normal","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/663.s","663","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_FIRST_IMPRESSION (663) because of priority/fast-strike effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"ELBOWDROP","Elbow Drop","Ghost","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/892.s","892","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_RAGE_FIST (892) because of Ghost physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"ANATTACK","An Attack","???","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/721.s","721","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_MULTI_ATTACK (721) because of ??? physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"CHAOSDUNK","Chaos Dunk","Rock","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/913.s","913","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_MIGHTY_CLEAVE (913) because of Rock physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"COMENGO","Come n' Go","Water","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/621.s","621","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_ORIGIN_PULSE (621) because of Water special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"DAILYDOSE","Daily Dose","Poison","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/922.s","922","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_MALIGNANT_CHAIN (922) because of Poison special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"DECAYDRAIN","Decay Drain","Poison","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/616.s","616","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_OBLIVION_WING (616) because of draining attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"DILDOCANNON","Dildo Cannon","Dragon","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/823.s","823","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_DRAGON_ENERGY (823) because of beam/projectile attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"ENEMA","Enema","Grass","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen5/535.s","535","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_HORN_LEECH (535) because of draining attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"EROSIONWAVE","Erosion Wave","Rock","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/808.s","808","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_TERRAIN_PULSE (808) because of wave/pulse attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"FALCONPUNCH","Falcon Punch","Flying","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/826.s","826","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_THUNDEROUS_KICK (826) because of close-range strike. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"FIREBOMB","Fire Bomb","Fire","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/683.s","683","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_FIRE_LASH (683) because of Fire physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"FIZZBITCH","Fizzbitch","Grass","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/838.s","838","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_CHLOROBLAST (838) because of Grass special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"FORYOU","For You","Fighting","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/826.s","826","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_THUNDEROUS_KICK (826) because of Fighting physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"FUTABABREAK","Futaba Break","Grass","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/672.s","672","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SOLAR_BLADE (672) because of Grass physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"HOLYDUTY","Holy Duty","Fire","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/893.s","893","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_ARMOR_CANNON (893) because of Fire special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"LACTOSESHOT","Lactose Shot","Fairy","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/708.s","708","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_FLEUR_CANNON (708) because of Fairy special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"MEME","Meme","???","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen5/549.s","549","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_TECHNO_BLAST (549) because of ??? special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"OVERENERGIZE","Overenergize","Electric","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/908.s","908","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_ELECTRO_SHOT (908) because of Electric special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"OWTHEEDGE","Ow The Edge","Dark","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/872.s","872","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_KOWTOW_CLEAVE (872) because of blade/slash attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"PUKEBLOOD","Puke Blood","Bug","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/679.s","679","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_POLLEN_PUFF (679) because of high-impact/recoil attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"PUNCHOUT","Punch Out","Fighting","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/826.s","826","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_THUNDEROUS_KICK (826) because of close-range strike. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"REGENERATE","Regenerate","Grass","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/599.s","599","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SPIKY_SHIELD (599) because of protection/barrier effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"RIOTSHIELD","Riot Shield","Fighting","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/826.s","826","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_THUNDEROUS_KICK (826) because of Fighting physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"SHITPOST","Shitpost","Ground","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/841.s","841","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_HEADLONG_RUSH (841) because of Ground physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"SPOOKOUT","Spook Out","Ghost","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/589.s","589","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_BOOMBURST (589) because of sound-based attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"STRATOBLADE","Strato Blade","Flying","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen5/536.s","536","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SACRED_SWORD (536) because of blade/slash attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"SUPERSNORE","Super Snore","Ice","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/589.s","589","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_BOOMBURST (589) because of sound-based attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"SWINDLE","Swindle","Dark","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/825.s","825","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_FIERY_WRATH (825) because of Dark special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"TOKE","Toke","Fire","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/599.s","599","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SPIKY_SHIELD (599) because of protection/barrier effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"TOXIRAVAGE","Toxiravage","Poison","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/663.s","663","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_FIRST_IMPRESSION (663) because of priority/fast-strike effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"TRIGGER","Trigger","Psychic","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/709.s","709","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_PSYCHIC_FANGS (709) because of Psychic physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"SUDOKU","Sudoku","Normal","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/599.s","599","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SPIKY_SHIELD (599) because of protection/barrier effect. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"TIROTEO","Tiroteo","Dark","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen5/544.s","544","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_TAIL_SLAP (544) because of multi-hit attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"ELECTROBABA","Electrobaba","Electric","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/908.s","908","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_ELECTRO_SHOT (908) because of Electric special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"FUEGOLUNAR","Fuego Lunar","Fire","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/893.s","893","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_ARMOR_CANNON (893) because of Fire special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"ROMPEHIELOS","Rompehielos","Ice","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/816.s","816","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_TRIPLE_AXEL (816) because of high-impact/recoil attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"TRINCHAR","Trinchar","Steel","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen5/547.s","547","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_GEAR_GRIND (547) because of multi-hit attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"DESBANDADA","Desbandada","Flying","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/623.s","623","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_DRAGON_ASCENT (623) because of Flying physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
